et-3/0/13:0,1949394117
et-3/0/13:1,1981915466
et-4/0/4:0,1172629
et-4/0/4:1,1755514
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190699
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1949613962
et-4/0/12:1,1949730179
et-4/0/13:1,1949852710
et-4/0/13:2,1939989828
et-4/0/13:3,1939998181
em0,948946
em1,57609
ixlv0,29834912
ixlv1,616312
lo0,5729179
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970008427
et-5/0/12:1,1949672914
et-5/0/12:2,1940086407
et-5/0/13:0,1949478547
et-5/0/13:1,1940313244
et-5/0/13:3,1919282225
et-0/0/0:1,3814144940
et-0/0/1:0,354831722
et-0/0/1:1,355859369
et-0/0/1:2,355292163
et-0/0/1:3,353882653
et-0/0/2:0,356696344
et-0/0/2:1,356197099
et-0/0/2:2,355778843
et-0/0/2:3,357430427
et-0/0/3:0,354745169
et-0/0/3:1,354984133
et-0/0/3:2,355352744
et-0/0/3:3,355114772
et-0/0/4:0,355876792
et-0/0/4:1,355485129
et-0/0/4:2,356538846
et-0/0/4:3,356023212
et-0/0/9:0,15394391474
et-0/0/9:1,903925
et-0/0/9:3,917956
et-1/0/0:1,3815997327
et-1/0/1:0,355150189
et-1/0/1:1,355306188
et-1/0/1:2,355404249
et-1/0/1:3,360615259
et-1/0/2:0,354726805
et-1/0/2:1,355189342
et-1/0/2:2,355684111
et-1/0/2:3,355345635
et-1/0/3:0,355602944
et-1/0/3:1,354881969
et-1/0/3:2,354608752
et-1/0/3:3,356548545
et-1/0/4:0,354820258
et-1/0/4:1,354051497
et-1/0/4:2,356396666
et-1/0/4:3,356878894
et-1/0/9:3,154473424
et-1/0/12:2,1919205173
et-1/0/12:3,1919186095
et-1/0/13:1,1919048263
et-1/0/13:2,1919288550
et-1/0/13:3,1919349608
et-1/0/23:0,423125
et-4/0/4:0,1172629
et-4/0/4:1,1755539
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190699
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1949822355
et-4/0/12:1,1949937639
et-4/0/13:1,1950061633
et-4/0/13:2,1940197910
et-4/0/13:3,1940205954
et-3/0/12:0,1919408939
et-3/0/12:1,1919640129
et-3/0/13:0,1949606741
et-3/0/13:1,1982128597
em0,949430
em1,57630
ixlv0,29844760
ixlv1,616598
lo0,5731971
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970222456
et-5/0/12:1,1949882277
et-5/0/12:2,1940294233
et-5/0/13:0,1949686893
et-5/0/13:1,1940522001
et-5/0/13:3,1919481988
et-0/0/0:1,3814436920
et-0/0/1:0,354859070
et-0/0/1:1,355886943
et-0/0/1:2,355319557
et-0/0/1:3,353909837
et-0/0/2:0,356723696
et-0/0/2:1,356224835
et-0/0/2:2,355806601
et-0/0/2:3,357458175
et-0/0/3:0,354772670
et-0/0/3:1,355011653
et-0/0/3:2,355379973
et-0/0/3:3,355142191
et-0/0/4:0,355904043
et-0/0/4:1,355512615
et-0/0/4:2,356566118
et-0/0/4:3,356050747
et-0/0/9:0,15395560042
et-0/0/9:1,903965
et-0/0/9:3,917993
et-1/0/0:1,3816290826
et-1/0/1:0,355177751
et-1/0/1:1,355333328
et-1/0/1:2,355431776
et-1/0/1:3,360642975
et-1/0/2:0,354754636
et-1/0/2:1,355217063
et-1/0/2:2,355711525
et-1/0/2:3,355373265
et-1/0/3:0,355630471
et-1/0/3:1,354909630
et-1/0/3:2,354636294
et-1/0/3:3,356576442
et-1/0/4:0,354847933
et-1/0/4:1,354078929
et-1/0/4:2,356423792
et-1/0/4:3,356906679
et-1/0/9:3,154480514
et-1/0/12:2,1919405566
et-1/0/12:3,1919386669
et-1/0/13:1,1919248526
et-1/0/13:2,1919489144
et-1/0/13:3,1919550468
et-1/0/23:0,423143
et-4/0/4:0,1172629
et-4/0/4:1,1755562
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190699
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950021071
et-4/0/12:1,1950136820
et-4/0/13:1,1950261272
et-4/0/13:2,1940397310
et-4/0/13:3,1940405798
et-3/0/12:0,1919608926
et-3/0/12:1,1919839847
et-3/0/13:0,1949813632
et-3/0/13:1,1982335929
em0,949881
em1,57663
ixlv0,29854549
ixlv1,616881
lo0,5734815
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970436092
et-5/0/12:1,1950090643
et-5/0/12:2,1940502564
et-5/0/13:0,1949895655
et-5/0/13:1,1940729889
et-5/0/13:3,1919683177
et-0/0/0:1,3814727741
et-0/0/1:0,354886396
et-0/0/1:1,355914687
et-0/0/1:2,355347122
et-0/0/1:3,353936930
et-0/0/2:0,356750810
et-0/0/2:1,356251991
et-0/0/2:2,355834125
et-0/0/2:3,357485818
et-0/0/3:0,354800234
et-0/0/3:1,355038890
et-0/0/3:2,355407349
et-0/0/3:3,355169620
et-0/0/4:0,355931316
et-0/0/4:1,355540061
et-0/0/4:2,356593332
et-0/0/4:3,356078058
et-0/0/9:0,15396725994
et-0/0/9:1,904009
et-0/0/9:3,918029
et-1/0/0:1,3816583032
et-1/0/1:0,355204955
et-1/0/1:1,355361005
et-1/0/1:2,355458793
et-1/0/1:3,360670729
et-1/0/2:0,354782232
et-1/0/2:1,355244170
et-1/0/2:2,355738533
et-1/0/2:3,355400605
et-1/0/3:0,355657891
et-1/0/3:1,354937164
et-1/0/3:2,354663855
et-1/0/3:3,356603843
et-1/0/4:0,354875626
et-1/0/4:1,354106592
et-1/0/4:2,356450969
et-1/0/4:3,356934236
et-1/0/9:3,154487608
et-1/0/12:2,1919605487
et-1/0/12:3,1919585783
et-1/0/13:1,1919448181
et-1/0/13:2,1919688589
et-1/0/13:3,1919749453
et-1/0/23:0,423160
et-3/0/12:0,1919808699
et-3/0/12:1,1920039446
et-3/0/13:0,1950021578
et-3/0/13:1,1982543821
et-4/0/4:0,1172629
et-4/0/4:1,1755588
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190699
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950243163
et-4/0/12:1,1950360194
et-4/0/13:1,1950483957
et-4/0/13:2,1940620273
et-4/0/13:3,1940629184
em0,950322
em1,57685
ixlv0,29866797
ixlv1,617169
lo0,5737342
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970649861
et-5/0/12:1,1950299577
et-5/0/12:2,1940711042
et-5/0/13:0,1950103361
et-5/0/13:1,1940938828
et-5/0/13:3,1919883127
et-0/0/0:1,3815022774
et-0/0/1:0,354913957
et-0/0/1:1,355942370
et-0/0/1:2,355374694
et-0/0/1:3,353964502
et-0/0/2:0,356778247
et-0/0/2:1,356279497
et-0/0/2:2,355861946
et-0/0/2:3,357513416
et-0/0/3:0,354827995
et-0/0/3:1,355066370
et-0/0/3:2,355435450
et-0/0/3:3,355197388
et-0/0/4:0,355958751
et-0/0/4:1,355567711
et-0/0/4:2,356621297
et-0/0/4:3,356105636
et-0/0/9:0,15397902852
et-0/0/9:1,904055
et-0/0/9:3,918065
et-1/0/0:1,3816875791
et-1/0/1:0,355232409
et-1/0/1:1,355388579
et-1/0/1:2,355486065
et-1/0/1:3,360698507
et-1/0/2:0,354809597
et-1/0/2:1,355271409
et-1/0/2:2,355766040
et-1/0/2:3,355428396
et-1/0/3:0,355685763
et-1/0/3:1,354964906
et-1/0/3:2,354691575
et-1/0/3:3,356631763
et-1/0/4:0,354903202
et-1/0/4:1,354133984
et-1/0/4:2,356478308
et-1/0/4:3,356962023
et-1/0/9:3,154494179
et-1/0/12:2,1919806137
et-1/0/12:3,1919786639
et-1/0/13:1,1919648566
et-1/0/13:2,1919890292
et-1/0/13:3,1919950526
et-1/0/23:0,423177
et-3/0/12:0,1919995985
et-3/0/12:1,1920226716
et-3/0/13:0,1950216271
et-3/0/13:1,1982738578
em0,950811
em1,57716
ixlv0,29883871
ixlv1,617455
lo0,5740111
et-4/0/4:0,1172629
et-4/0/4:1,1755612
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190699
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950441772
et-4/0/12:1,1950558850
et-4/0/13:1,1950682391
et-4/0/13:2,1940818406
et-4/0/13:3,1940828005
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970863060
et-5/0/12:1,1950508757
et-5/0/12:2,1940920278
et-5/0/13:0,1950311873
et-5/0/13:1,1941147911
et-5/0/13:3,1920084883
et-0/0/0:1,3815314601
et-0/0/1:0,354941525
et-0/0/1:1,355969813
et-0/0/1:2,355402159
et-0/0/1:3,353991503
et-0/0/2:0,356805358
et-0/0/2:1,356306699
et-0/0/2:2,355889309
et-0/0/2:3,357540684
et-0/0/3:0,354855442
et-0/0/3:1,355093651
et-0/0/3:2,355462696
et-0/0/3:3,355224967
et-0/0/4:0,355986005
et-0/0/4:1,355595157
et-0/0/4:2,356648931
et-0/0/4:3,356132881
et-0/0/9:0,15399069676
et-0/0/9:1,904100
et-0/0/9:3,918100
et-1/0/0:1,3817186518
et-1/0/1:0,355261484
et-1/0/1:1,355418041
et-1/0/1:2,355515306
et-1/0/1:3,360727608
et-1/0/2:0,354839123
et-1/0/2:1,355300350
et-1/0/2:2,355795096
et-1/0/2:3,355457718
et-1/0/3:0,355715165
et-1/0/3:1,354994430
et-1/0/3:2,354720899
et-1/0/3:3,356661431
et-1/0/4:0,354932996
et-1/0/4:1,354162955
et-1/0/4:2,356507416
et-1/0/4:3,356991311
et-1/0/9:3,154500950
et-1/0/12:2,1920018794
et-1/0/12:3,1919999042
et-1/0/13:1,1919861660
et-1/0/13:2,1920102509
et-1/0/13:3,1920162670
et-1/0/23:0,423194
et-3/0/12:0,1920199544
et-3/0/12:1,1920431151
et-3/0/13:0,1950428075
et-3/0/13:1,1982950243
em0,951356
em1,57738
ixlv0,29900993
ixlv1,617744
lo0,5742911
et-4/0/4:0,1172629
et-4/0/4:1,1755636
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190699
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950646570
et-4/0/12:1,1950763445
et-4/0/13:1,1950887831
et-4/0/13:2,1941022887
et-4/0/13:3,1941033027
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1971074746
et-5/0/12:1,1950716091
et-5/0/12:2,1941128048
et-5/0/13:0,1950520287
et-5/0/13:1,1941355853
et-5/0/13:3,1920284812
et-0/0/0:1,3815607166
et-0/0/1:0,354968808
et-0/0/1:1,355997091
et-0/0/1:2,355429697
et-0/0/1:3,354018668
et-0/0/2:0,356832834
et-0/0/2:1,356334332
et-0/0/2:2,355916743
et-0/0/2:3,357567942
et-0/0/3:0,354882850
et-0/0/3:1,355121257
et-0/0/3:2,355490202
et-0/0/3:3,355252248
et-0/0/4:0,356013624
et-0/0/4:1,355623037
et-0/0/4:2,356676494
et-0/0/4:3,356160287
et-0/0/9:0,15400238244
et-0/0/9:1,904143
et-0/0/9:3,918137
et-1/0/0:1,3817477719
et-1/0/1:0,355288438
et-1/0/1:1,355445644
et-1/0/1:2,355542630
et-1/0/1:3,360754837
et-1/0/2:0,354866520
et-1/0/2:1,355327538
et-1/0/2:2,355822030
et-1/0/2:3,355485108
et-1/0/3:0,355742754
et-1/0/3:1,355021982
et-1/0/3:2,354748282
et-1/0/3:3,356689307
et-1/0/4:0,354960646
et-1/0/4:1,354190166
et-1/0/4:2,356534785
et-1/0/4:3,357018790
et-1/0/9:3,154507692
et-1/0/12:2,1920217616
et-1/0/12:3,1920199237
et-1/0/13:1,1920061377
et-1/0/13:2,1920301603
et-1/0/13:3,1920361857
et-1/0/23:0,423211
et-3/0/12:0,1920399862
et-3/0/12:1,1920631619
et-3/0/13:0,1950635346
et-3/0/13:1,1983159255
em0,951756
em1,57769
ixlv0,29919220
ixlv1,618039
lo0,5745737
et-4/0/4:0,1172629
et-4/0/4:1,1755658
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190699
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950849315
et-4/0/12:1,1950966380
et-4/0/13:1,1951091444
et-4/0/13:2,1941226593
et-4/0/13:3,1941236297
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
