et-3/0/13:0,1949406226
et-3/0/13:1,1981850229
et-4/0/4:0,1172620
et-4/0/4:1,1419869
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1949624005
et-4/0/12:1,1949740338
et-4/0/13:1,1949862699
et-4/0/13:2,1939999832
et-4/0/13:3,1940008108
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1969970349
et-5/0/12:1,1949685611
et-5/0/12:2,1940099087
et-5/0/13:0,1949491263
et-5/0/13:1,1940325926
et-5/0/13:3,1919294526
et-0/0/0:1,3814144440
et-0/0/1:0,354831673
et-0/0/1:1,355859330
et-0/0/1:2,355292128
et-0/0/1:3,353882601
et-0/0/2:0,356696299
et-0/0/2:1,356197045
et-0/0/2:2,355778795
et-0/0/2:3,357430380
et-0/0/3:0,354745114
et-0/0/3:1,354984084
et-0/0/3:2,355352706
et-0/0/3:3,355114729
et-0/0/4:0,355876748
et-0/0/4:1,355485090
et-0/0/4:2,356538803
et-0/0/4:3,356023164
et-0/0/9:0,15394389848
et-0/0/9:1,903510
et-0/0/9:3,4432
et-1/0/0:1,3815733821
et-1/0/1:0,355150285
et-1/0/1:1,355306284
et-1/0/1:2,355404346
et-1/0/1:3,360273574
et-1/0/2:0,354726912
et-1/0/2:1,355189468
et-1/0/2:2,355684229
et-1/0/2:3,355345747
et-1/0/3:0,355603045
et-1/0/3:1,354882094
et-1/0/3:2,354608887
et-1/0/3:3,356548649
et-1/0/4:0,354820356
et-1/0/4:1,354051585
et-1/0/4:2,356396764
et-1/0/4:3,356878991
et-1/0/9:3,153562437
et-1/0/12:2,1919206060
et-1/0/12:3,1919186953
et-1/0/13:1,1919049141
et-1/0/13:2,1919289418
et-1/0/13:3,1919350535
et-1/0/23:0,86350
et-4/0/4:0,1172620
et-4/0/4:1,1419880
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1949829333
et-4/0/12:1,1949944547
et-4/0/13:1,1950068436
et-4/0/13:2,1940204815
et-4/0/13:3,1940212840
et-3/0/12:0,1919413163
et-3/0/12:1,1919644217
et-3/0/13:0,1949611231
et-3/0/13:1,1982055830
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970181325
et-5/0/12:1,1949891433
et-5/0/12:2,1940303651
et-5/0/13:0,1949696103
et-5/0/13:1,1940531248
et-5/0/13:3,1919490890
et-0/0/0:1,3814442406
et-0/0/1:0,354859579
et-0/0/1:1,355887436
et-0/0/1:2,355320038
et-0/0/1:3,353910346
et-0/0/2:0,356724229
et-0/0/2:1,356225360
et-0/0/2:2,355807130
et-0/0/2:3,357458682
et-0/0/3:0,354773193
et-0/0/3:1,355012186
et-0/0/3:2,355380514
et-0/0/3:3,355142718
et-0/0/4:0,355904499
et-0/0/4:1,355513117
et-0/0/4:2,356566628
et-0/0/4:3,356051260
et-0/0/9:0,15395582316
et-0/0/9:1,903557
et-0/0/9:3,4432
et-1/0/0:1,3816032148
et-1/0/1:0,355178273
et-1/0/1:1,355333907
et-1/0/1:2,355432317
et-1/0/1:3,360301745
et-1/0/2:0,354755179
et-1/0/2:1,355217567
et-1/0/2:2,355712072
et-1/0/2:3,355373820
et-1/0/3:0,355631031
et-1/0/3:1,354910223
et-1/0/3:2,354636893
et-1/0/3:3,356576974
et-1/0/4:0,354848505
et-1/0/4:1,354079483
et-1/0/4:2,356424337
et-1/0/4:3,356907262
et-1/0/9:3,153569550
et-1/0/12:2,1919409601
et-1/0/12:3,1919390760
et-1/0/13:1,1919252494
et-1/0/13:2,1919493156
et-1/0/13:3,1919554506
et-1/0/23:0,86354
et-4/0/4:0,1172620
et-4/0/4:1,1419891
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950033765
et-4/0/12:1,1950149492
et-4/0/13:1,1950273878
et-4/0/13:2,1940410135
et-4/0/13:3,1940418553
et-3/0/12:0,1919610957
et-3/0/12:1,1919841926
et-3/0/13:0,1949815738
et-3/0/13:1,1982260929
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970391307
et-5/0/12:1,1950096596
et-5/0/12:2,1940508555
et-5/0/13:0,1949901424
et-5/0/13:1,1940735744
et-5/0/13:3,1919688809
et-0/0/0:1,3814730331
et-0/0/1:0,354886632
et-0/0/1:1,355914953
et-0/0/1:2,355347352
et-0/0/1:3,353937175
et-0/0/2:0,356751048
et-0/0/2:1,356252250
et-0/0/2:2,355834376
et-0/0/2:3,357486036
et-0/0/3:0,354800505
et-0/0/3:1,355039139
et-0/0/3:2,355407596
et-0/0/3:3,355169865
et-0/0/4:0,355931556
et-0/0/4:1,355540308
et-0/0/4:2,356593549
et-0/0/4:3,356078284
et-0/0/9:0,15396736436
et-0/0/9:1,903597
et-0/0/9:3,4432
et-1/0/0:1,3816330721
et-1/0/1:0,355206100
et-1/0/1:1,355362197
et-1/0/1:2,355459959
et-1/0/1:3,360330043
et-1/0/2:0,354783399
et-1/0/2:1,355245346
et-1/0/2:2,355739714
et-1/0/2:3,355401764
et-1/0/3:0,355659043
et-1/0/3:1,354938310
et-1/0/3:2,354665069
et-1/0/3:3,356605038
et-1/0/4:0,354876796
et-1/0/4:1,354107777
et-1/0/4:2,356452113
et-1/0/4:3,356935410
et-1/0/9:3,153576792
et-1/0/12:2,1919614116
et-1/0/12:3,1919594437
et-1/0/13:1,1919456626
et-1/0/13:2,1919697211
et-1/0/13:3,1919758034
et-1/0/23:0,86357
et-3/0/12:0,1919807873
et-3/0/12:1,1920038583
et-3/0/13:0,1950020699
et-3/0/13:1,1982465878
et-4/0/4:0,1172620
et-4/0/4:1,1419901
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950237978
et-4/0/12:1,1950355159
et-4/0/13:1,1950485812
et-4/0/13:2,1940622136
et-4/0/13:3,1940631124
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970601922
et-5/0/12:1,1950302472
et-5/0/12:2,1940713803
et-5/0/13:0,1950106111
et-5/0/13:1,1940941584
et-5/0/13:3,1919885883
et-0/0/0:1,3815029262
et-0/0/1:0,354914559
et-0/0/1:1,355942969
et-0/0/1:2,355375318
et-0/0/1:3,353965106
et-0/0/2:0,356778838
et-0/0/2:1,356280105
et-0/0/2:2,355862505
et-0/0/2:3,357513998
et-0/0/3:0,354828596
et-0/0/3:1,355066966
et-0/0/3:2,355436057
et-0/0/3:3,355198018
et-0/0/4:0,355959312
et-0/0/4:1,355568325
et-0/0/4:2,356621895
et-0/0/4:3,356106245
et-0/0/9:0,15397928666
et-0/0/9:1,903646
et-0/0/9:3,4432
et-1/0/0:1,3816618629
et-1/0/1:0,355233093
et-1/0/1:1,355389294
et-1/0/1:2,355486774
et-1/0/1:3,360357388
et-1/0/2:0,354810295
et-1/0/2:1,355272159
et-1/0/2:2,355766709
et-1/0/2:3,355429123
et-1/0/3:0,355686453
et-1/0/3:1,354965630
et-1/0/3:2,354692258
et-1/0/3:3,356632519
et-1/0/4:0,354903881
et-1/0/4:1,354134692
et-1/0/4:2,356479037
et-1/0/4:3,356962713
et-1/0/9:3,153583137
et-1/0/12:2,1919811312
et-1/0/12:3,1919791724
et-1/0/13:1,1919653683
et-1/0/13:2,1919895468
et-1/0/13:3,1919955744
et-1/0/23:0,86361
et-3/0/12:0,1920005154
et-3/0/12:1,1920235881
et-3/0/13:0,1950225831
et-3/0/13:1,1982670835
et-4/0/4:0,1172620
et-4/0/4:1,1419913
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950450259
et-4/0/12:1,1950567308
et-4/0/13:1,1950690743
et-4/0/13:2,1940826662
et-4/0/13:3,1940836443
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1970818053
et-5/0/12:1,1950514416
et-5/0/12:2,1940926015
et-5/0/13:0,1950317756
et-5/0/13:1,1941153630
et-5/0/13:3,1920090274
et-0/0/0:1,3815317874
et-0/0/1:0,354941874
et-0/0/1:1,355970153
et-0/0/1:2,355402447
et-0/0/1:3,353991836
et-0/0/2:0,356805648
et-0/0/2:1,356306982
et-0/0/2:2,355889586
et-0/0/2:3,357540971
et-0/0/3:0,354855749
et-0/0/3:1,355093932
et-0/0/3:2,355463021
et-0/0/3:3,355226115
et-0/0/4:0,355987157
et-0/0/4:1,355596407
et-0/0/4:2,356650112
et-0/0/4:3,356134027
et-0/0/9:0,15399120234
et-0/0/9:1,903689
et-0/0/9:3,4432
et-1/0/0:1,3816916560
et-1/0/1:0,355260967
et-1/0/1:1,355417513
et-1/0/1:2,355514814
et-1/0/1:3,360385238
et-1/0/2:0,354838580
et-1/0/2:1,355299870
et-1/0/2:2,355794584
et-1/0/2:3,355457236
et-1/0/3:0,355714663
et-1/0/3:1,354993957
et-1/0/3:2,354720372
et-1/0/3:3,356660876
et-1/0/4:0,354932473
et-1/0/4:1,354162473
et-1/0/4:2,356506881
et-1/0/4:3,356990806
et-1/0/9:3,153589696
et-1/0/12:2,1920015068
et-1/0/12:3,1919995424
et-1/0/13:1,1919858068
et-1/0/13:2,1920098896
et-1/0/13:3,1920159097
et-1/0/23:0,86364
et-3/0/12:0,1920201929
et-3/0/12:1,1920433570
et-3/0/13:0,1950430534
et-3/0/13:1,1982875700
et-4/0/4:0,1172620
et-4/0/4:1,1419924
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950655276
et-4/0/12:1,1950772247
et-4/0/13:1,1950896620
et-4/0/13:2,1941031722
et-4/0/13:3,1941041979
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1971026982
et-5/0/12:1,1950719030
et-5/0/12:2,1941131012
et-5/0/13:0,1950523361
et-5/0/13:1,1941358932
et-5/0/13:3,1920287664
et-0/0/0:1,3815616245
et-0/0/1:0,354969629
et-0/0/1:1,355997959
et-0/0/1:2,355430610
et-0/0/1:3,354019525
et-0/0/2:0,356833713
et-0/0/2:1,356335139
et-0/0/2:2,355917602
et-0/0/2:3,357568796
et-0/0/3:0,354883674
et-0/0/3:1,355122075
et-0/0/3:2,355491054
et-0/0/3:3,355253174
et-0/0/4:0,356014468
et-0/0/4:1,355623926
et-0/0/4:2,356677354
et-0/0/4:3,356161142
et-0/0/9:0,15400275064
et-0/0/9:1,903729
et-0/0/9:3,4432
et-1/0/0:1,3817214386
et-1/0/1:0,355288555
et-1/0/1:1,355445757
et-1/0/1:2,355542747
et-1/0/1:3,360413120
et-1/0/2:0,354866654
et-1/0/2:1,355327662
et-1/0/2:2,355822166
et-1/0/2:3,355485246
et-1/0/3:0,355742875
et-1/0/3:1,355022108
et-1/0/3:2,354748419
et-1/0/3:3,356689434
et-1/0/4:0,354960774
et-1/0/4:1,354190301
et-1/0/4:2,356534919
et-1/0/4:3,357018942
et-1/0/9:3,153596526
et-1/0/12:2,1920218599
et-1/0/12:3,1920200232
et-1/0/13:1,1920062327
et-1/0/13:2,1920302607
et-1/0/13:3,1920362779
et-1/0/23:0,86368
et-3/0/12:0,1920399511
et-3/0/12:1,1920631251
et-3/0/13:0,1950635019
et-3/0/13:1,1983081798
et-4/0/4:0,1172620
et-4/0/4:1,1419933
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1950859963
et-4/0/12:1,1950976973
et-4/0/13:1,1951102115
et-4/0/13:2,1941237311
et-4/0/13:3,1941247047
et-5/0/4:0,1171511
et-5/0/4:1,1171383
et-5/0/4:2,1171835
et-5/0/4:3,1186134
et-5/0/5:0,1171326
et-5/0/5:1,1169039
et-5/0/5:2,1168844
et-5/0/5:3,1177570
et-5/0/6:0,1171983
et-5/0/6:1,1183290
et-5/0/6:2,1173538
et-5/0/6:3,1196193
et-5/0/7:0,1177804
et-5/0/7:1,1171199
et-5/0/7:2,1170014
et-5/0/7:3,1176407
et-5/0/12:0,1971245485
et-5/0/12:1,1950930864
et-5/0/12:2,1941343561
et-5/0/13:0,1950735070
et-5/0/13:1,1941571402
et-5/0/13:3,1920491670
et-0/0/0:1,3815915101
et-0/0/1:0,354997847
et-0/0/1:1,356026003
et-0/0/1:2,355458701
et-0/0/1:3,354047083
et-0/0/2:0,356861857
et-0/0/2:1,356363245
et-0/0/2:2,355945779
et-0/0/2:3,357596734
et-0/0/3:0,354911696
et-0/0/3:1,355150043
et-0/0/3:2,355519250
et-0/0/3:3,355281467
et-0/0/4:0,356042443
et-0/0/4:1,355651917
et-0/0/4:2,356705502
et-0/0/4:3,356189165
et-0/0/9:0,15401467804
et-0/0/9:1,903770
et-0/0/9:3,4433
et-1/0/0:1,3817511461
et-1/0/1:0,355316082
et-1/0/1:1,355473483
et-1/0/1:2,355570461
et-1/0/1:3,360441392
et-1/0/2:0,354894577
et-1/0/2:1,355355543
